1971,NOV,3,21,56,13,37.1,26.8,0,4
1971,NOV,4,14,25,48,35.4,22.7,0,4
1971,NOV,5,11,7,50,36.5,21.3,0,3.5
1971,NOV,7,7,16,31,38.8,23.5,50,2.8
1971,NOV,8,0,4,47,38.7,23.7,0,4.1
1971,NOV,8,0,52,5,38.5,23,0,3
1971,NOV,8,1,10,10,38.6,23.1,0,3.3
1971,NOV,8,3,22,25,38.6,23.6,0,3.7
1971,NOV,8,14,51,8,38.7,23.5,0,3.8
1971,NOV,8,18,48,21,38.4,22.9,0,3
1971,NOV,9,10,15,30,39.1,26.2,0,3.5
1971,NOV,9,18,15,32,39.9,20.7,0,3.8
1971,NOV,9,21,26,52,39.9,20.7,0,3.7
1971,NOV,12,4,26,52,36.6,26.8,0,3.8
1971,NOV,12,12,30,50,36.7,26.8,0,4.8
1971,NOV,13,9,30,24,36.1,27,0,4.1
1971,NOV,15,12,13,0,39.2,22.5,0,3.1
1971,NOV,16,10,2,30,36.4,21.5,0,4
1971,NOV,17,6,26,2,41.4,23.2,0,3.2
1971,NOV,17,8,43,3,41.4,23.4,0,3.2
1971,NOV,19,4,21,21,36.9,20.2,0,4
1971,NOV,19,13,18,26,35.5,26.8,0,3.8
1971,NOV,20,3,1,47,37.3,21.7,0,3
1971,NOV,21,2,9,56,39.9,20.6,0,3.8
1971,NOV,22,5,39,29,39.7,23.3,0,3.4
1971,NOV,22,5,42,2,39.8,23.3,0,3.2
1971,NOV,22,19,26,45,35.5,27.7,0,4.8
1971,NOV,24,6,26,40,35,28.4,0,4.2
1971,NOV,27,3,31,36,40,25.8,0,3.6
1971,NOV,27,3,54,25,39.8,25.5,0,4.5
1971,NOV,28,20,12,26,37.2,20.8,0,3.5
1971,DEC,1,13,31,54,39.8,21.1,0,3.8
1971,DEC,2,6,0,24,39.7,22.3,0,3.8
1971,DEC,2,9,40,54,39.5,26.3,0,4.1
1971,DEC,2,14,19,0,39.4,26.4,0,3.5
1971,DEC,3,20,28,38,36.4,21.4,0,3
1971,DEC,4,23,15,20,34.8,23.1,0,4.1
1971,DEC,6,1,52,46,35.5,27,0,3.7
1971,DEC,6,10,9,6,35.4,22.9,0,4.3
1971,DEC,6,11,12,24,39.3,23.8,0,3.1
1971,DEC,6,12,29,14,35.6,23.1,0,3.7
1971,DEC,6,22,16,31,37.7,22.5,0,2.9
1971,DEC,7,6,28,16,38.4,27,0,3.3
1971,DEC,8,14,26,9,39.1,23.6,0,3.6
YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,LATITUDE,LONGITUDE,DEPTH,MAGNITUDE
1971,DEC,8,19,16,53,37.5,20.9,0,3.4
1971,DEC,10,0,17,51,39.4,25.2,0,3.2
1971,DEC,15,17,36,18.5,39.5,19.8,0,3.6
1971,DEC,15,18,5,55,36.9,20.8,0,3.8
1971,DEC,16,16,41,55,39.9,27.5,0,4.1
1971,DEC,17,2,6,6.5,35,24,50,4.3
1971,DEC,17,7,49,3,39.2,22.9,0,2.9
1971,DEC,18,2,33,26,36.8,23.2,0,4
1971,DEC,18,23,27,31,38.8,21.9,0,3.2
1971,DEC,19,1,22,27,36.7,23,0,2.8
1971,DEC,19,15,27,24,36.7,23,0,3
1971,DEC,20,16,39,42,35,27.7,0,4.3
1971,DEC,20,17,15,52,39.3,23.3,0,3
1971,DEC,22,15,2,48,36.5,21.25,0,3.7
1971,DEC,23,3,12,12,38.8,22.6,0,3.7
1971,DEC,24,10,32,52,36.5,21.75,0,3.4
1971,DEC,25,7,57,56,38.25,22.25,0,3
1971,DEC,25,15,47,23,36.4,26.7,0,3.7
1971,DEC,26,23,18,41,38.8,22.6,0,2.9
1971,DEC,26,23,19,20,38.7,22.6,0,3.3
